id,number,GCaMP,age,cohort,monitoring_frame_range,sex,GCaMP_modularity_segment_0/2,GCaMP_modularity_segment_1/2,GCaMP_modularity_whole,dHbT_modularity_segment_0/2,dHbT_modularity_segment_1/2,dHbT_modularity_whole
M365-6_v2_null_normal,365,True,6,6.0,"(87, 7428)",F,0.9334691987787345,1.0084024018467173,0.9675495853326356,0.016083972383265203,0.015174750101394673,0.015612194904731997
M367-6_v2_null_normal,367,True,6,6.0,"(162, 7529)",F,0.9583086408808653,0.9973204599200778,0.9780613306320631,0.014180321915381898,0.014108481931314696,0.01416872808918572
M374-6_v2_null_normal,374,True,6,6.0,"(72, 7417)",M,0.9382843863735393,0.9615545406634589,0.9517268991331179,0.011270206006415267,0.01137412261346683,0.011322219034060398
M374-8_v2_null_normal,374,True,8,6.0,"(68, 7125)",M,0.8326359743524937,0.9616539886221336,0.9004904357503878,0.013241081085378475,0.01306876171706228,0.01315207755671012
M374-10_v2_null_normal,374,True,10,6.0,"(68, 7649)",M,0.9749810720193228,0.9668567532189243,0.9724783645395237,0.016716845394746715,0.016716893378220393,0.016719093569197385
M387-6_v2_null_normal,387,True,6,7.0,"(90, 7540)",M,0.9598122179804445,0.9626201790157204,0.9621295593469126,0.01176089571415171,0.011667104547241021,0.011714358662362267
M387-10_v2_null_normal,387,True,10,7.0,"(117, 7462)",M,0.907520423489361,0.9737737461472773,0.938695162970792,0.016271516344245823,0.01626850167466904,0.01627038611305686
M396-6_v2_null_normal,396,True,6,7.0,"(89, 7528)",F,0.8533107197429453,0.9348676513919565,0.8973884907498735,0.013015364117312906,0.013641794035185811,0.013310902359496314
M397-6_v2_null_normal,397,True,6,7.0,"(69, 7503)",F,0.870411973395175,0.9644798684398678,0.9085809542788924,0.011033071172669008,0.011230943547579428,0.011129458295334247
M410-6_v2_null_normal,410,True,6,9.0,"(99, 7428)",M,1.000547324735479,0.9264507604893694,0.9647782413421294,0.022863523533901607,0.021455660144193298,0.0221268475699767
M410-8_v2_null_normal,410,True,8,9.0,"(102, 7532)",M,0.8391361107300347,0.9261389524630966,0.8836428882025228,0.013519703058974993,0.012883809604606247,0.013209661444190713
M410-10_v2_null_normal,410,True,10,9.0,"(71, 7137)",M,0.8530355404497002,0.987671987524081,0.9161936707351677,0.023133531868056945,0.02374940281394187,0.023454245003334907
M412-8_v2_null_normal,412,True,8,9.0,"(135, 7515)",F,0.8637072258066942,0.9636254220424534,0.9091841269382135,0.014774276214417252,0.014417711617137079,0.014593368656562212
